file_path;concept_name;pattern;match_type;matched_text;similarity_score;first_line
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.linear_pauli_rotation.linear_pauli_rotations;Data Encoding;name;linear_pauli_rotations;1.0000;153
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;name;qsvt_lcu;1.0000;287
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;name;qsvt;1.0000;353
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/pennylane/pennylane.templates.subroutines.qsvt.QSVT;Domain Specific Application;name;qsvt;1.0000;353
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;411
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;457
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000;189
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;444
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Domain Specific Application;name;qsvt_inversion;1.0000;235
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/classiq/open_library.functions.lcu.lcu_pauli;Linear Combination of Unitaries;name;lcu_pauli;1.0000;305
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;308
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.7207;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/qiskit-algorithms/qiskit_algorithms.phase_estimators.ipe.IterativePhaseEstimation;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantu...;0.6814;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;107
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000;210
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/qiskit-algorithms/qiskit_algorithms.phase_estimators.ipe.IterativePhaseEstimation;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Qubitization based Quantum Phase Estimation (QPE) for Solving Molecular Energies This notebook is based on Ref. [[1...;0.6769;0
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000;316
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000;320
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;360
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000;375
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000;375
classiq-library/algorithms/quantum_phase_estimation/qpe_with_qubitization/qpe_for_molecule_with_qubitization.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000;375
classiq-library/algorithms/quantum_primitives/gqsp/gqsp.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;88
classiq-library/algorithms/quantum_primitives/gqsp/gqsp.py;/classiq/open_library.functions.qsvt.gqsp;Domain Specific Application;name;gqsp;1.0000;89
classiq-library/algorithms/quantum_primitives/gqsp/gqsp.py;/pennylane/pennylane.templates.subroutines.gqsp.GQSP;Basis Change;name;gqsp;1.0000;89
classiq-library/algorithms/quantum_primitives/hadamard_test/hadamard_test.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000;71
classiq-library/algorithms/quantum_primitives/hadamard_test/hadamard_test.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000;71
classiq-library/algorithms/quantum_primitives/hadamard_test/hadamard_test.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000;71
classiq-library/algorithms/quantum_primitives/swap_test/swap_test.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000;54
classiq-library/algorithms/quantum_state_preparation/adapt_vqe/adapt_vqe.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.adapt_vqe.AdaptVQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 ADAPT VQE > The **Adaptive Derivative-Assembled Pseudo-Trotter Variational Quantum Eigensolver (ADAPT-VQE)** [[1](#...;0.7431;0
classiq-library/algorithms/quantum_state_preparation/adapt_vqe/adapt_vqe.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.sampling_vqe.SamplingVQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 ADAPT VQE > The **Adaptive Derivative-Assembled Pseudo-Trotter Variational Quantum Eigensolver (ADAPT-VQE)** [[1](#...;0.6711;0
classiq-library/algorithms/quantum_state_preparation/adapt_vqe/adapt_vqe.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.vqe.VQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 ADAPT VQE > The **Adaptive Derivative-Assembled Pseudo-Trotter Variational Quantum Eigensolver (ADAPT-VQE)** [[1](#...;0.7399;0
classiq-library/algorithms/quantum_state_preparation/adapt_vqe/adapt_vqe.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;269
classiq-library/algorithms/quantum_state_preparation/gibbs/quantum_thermal_state_preparation.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;150
classiq-library/algorithms/quantum_state_preparation/gibbs/quantum_thermal_state_preparation.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000;187
classiq-library/algorithms/quantum_state_preparation/gibbs/quantum_thermal_state_preparation.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000;187
classiq-library/algorithms/quantum_state_preparation/gibbs/quantum_thermal_state_preparation.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000;187
classiq-library/algorithms/quantum_state_preparation/gibbs/quantum_thermal_state_preparation.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;277
classiq-library/algorithms/quantum_state_preparation/gibbs/quantum_thermal_state_preparation.py;/classiq/open_library.functions.state_preparation.prepare_uniform_trimmed_state;Initialization;name;prepare_uniform_trimmed_state;1.0000;367
classiq-library/algorithms/quantum_state_preparation/gibbs/quantum_thermal_state_preparation.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;430
classiq-library/algorithms/search_and_optimization/dqi/dqi_max_xorsat.py;/classiq/open_library.functions.state_preparation.prepare_dicke_state;Initialization;name;prepare_dicke_state;1.0000;124
classiq-library/algorithms/search_and_optimization/dqi/dqi_max_xorsat.py;/classiq/open_library.functions.state_preparation.prepare_dicke_state_unary_input;Initialization;name;prepare_dicke_state_unary_input;1.0000;143
classiq-library/algorithms/search_and_optimization/dqi/dqi_max_xorsat.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;225
classiq-library/algorithms/search_and_optimization/grover/grover.py;/classiq/open_library.functions.grover.grover_search;Grover;summary;!/usr/bin/env python coding: utf-8 Grover's Search Algorithm > **Grover’s Search Algorithm**, introduced by Lov Grover in 1996 [\[1\]](#ref-Gro96), is...;0.6815;0
classiq-library/algorithms/search_and_optimization/grover/grover.py;/qiskit-algorithms/qiskit_algorithms.amplitude_amplifiers.grover.Grover;Grover;summary;!/usr/bin/env python coding: utf-8 Grover's Search Algorithm > **Grover’s Search Algorithm**, introduced by Lov Grover in 1996 [\[1\]](#ref-Gro96), is...;0.6978;0
classiq-library/algorithms/search_and_optimization/grover/grover.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;167
classiq-library/algorithms/search_and_optimization/grover/grover.py;/classiq/open_library.functions.grover.grover_operator;Amplitude Amplification;name;grover_operator;1.0000;171
classiq-library/algorithms/search_and_optimization/grover/grover.py;/pennylane/pennylane.templates.subroutines.grover.GroverOperator;Grover;name;grover_operator;1.0000;171
classiq-library/algorithms/search_and_optimization/grover/grover.py;/qiskit/qiskit.circuit.library.grover_operator.GroverOperator;Grover;name;grover_operator;1.0000;171
classiq-library/algorithms/search_and_optimization/grover/grover.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000;172
classiq-library/algorithms/search_and_optimization/grover/grover.py;/qiskit/qiskit.circuit.library.phase_oracle.PhaseOracle;Oracle;name;phase_oracle;1.0000;172
classiq-library/algorithms/search_and_optimization/grover_mixer_qaoa/gm_qaoa.py;/classiq/open_library.functions.qaoa_penalty.qaoa_mixer_layer;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Grover Mixers for QAOA Grover Mixers for QAOA (GM-QAOA) is one of the algorithms applied to constrained optimizatio...;0.6774;0
classiq-library/algorithms/search_and_optimization/grover_mixer_qaoa/gm_qaoa.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;105
classiq-library/algorithms/search_and_optimization/grover_mixer_qaoa/gm_qaoa.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;139
classiq-library/algorithms/search_and_optimization/grover_mixer_qaoa/gm_qaoa.py;/qiskit/qiskit.circuit.library.n_local.qaoa_ansatz.QAOAAnsatz;Quantum Approximate Optimization Algorithm (QAOA);name;qaoa_ansatz;1.0000;140
classiq-library/algorithms/search_and_optimization/grover_mixer_qaoa/gm_qaoa.py;/classiq/open_library.functions.state_preparation.prepare_dicke_state;Initialization;name;prepare_dicke_state;1.0000;229
classiq-library/algorithms/search_and_optimization/qaoa/qaoa.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Quantum Approximate Optimization Algorithm >The **Quantum Approximate Optimization Algorithm (QAOA)**, introduced b...;0.7824;0
classiq-library/algorithms/search_and_optimization/qaoa/qaoa.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;193
classiq-library/algorithms/search_and_optimization/qaoa/qaoa.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;238
classiq-library/algorithms/search_and_optimization/qaoa/qaoa.py;/qiskit/qiskit.circuit.library.n_local.qaoa_ansatz.QAOAAnsatz;Quantum Approximate Optimization Algorithm (QAOA);name;qaoa_ansatz;1.0000;239
classiq-library/applications/automotive/cooling_systems_optimization/cooling_systems_optimization.py;/classiq/open_library.functions.lcu.lcu_pauli;Linear Combination of Unitaries;name;lcu_pauli;1.0000;141
classiq-library/applications/automotive/cooling_systems_optimization/cooling_systems_optimization.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;343
classiq-library/applications/automotive/cooling_systems_optimization/cooling_systems_optimization.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Domain Specific Application;name;qsvt_inversion;1.0000;548
classiq-library/applications/automotive/cooling_systems_optimization/cooling_systems_optimization.py;/classiq/open_library.functions.amplitude_estimation.amplitude_estimation;Quantum Amplitude Estimation;name;amplitude_estimation;1.0000;839
classiq-library/applications/automotive/cooling_systems_optimization/cooling_systems_optimization.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.ae.AmplitudeEstimation;Quantum Amplitude Estimation;name;amplitude_estimation;1.0000;839
classiq-library/applications/automotive/cooling_systems_optimization/cooling_systems_optimization.py;/classiq/open_library.functions.grover.reflect_about_zero;Amplitude Amplification;name;reflect_about_zero;1.0000;840
classiq-library/applications/automotive/cooling_systems_optimization/cooling_systems_optimization.py;/classiq/open_library.functions.state_preparation.inplace_prepare_complex_amplitudes;Initialization;name;inplace_prepare_complex_amplitudes;1.0000;1051
classiq-library/applications/automotive/cooling_systems_optimization/cooling_systems_optimization.py;/classiq/open_library.functions.qaoa_penalty.qaoa_layer;Quantum Approximate Optimization Algorithm (QAOA);name;qaoa_layer;1.0000;1081
classiq-library/applications/cfd/double_slit_experiment/quantum_double_slit_experiment.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Domain Specific Application;name;qsvt_inversion;1.0000;780
classiq-library/applications/cfd/heat_eq_qsvt/heat_eq_qsvt.py;/classiq/open_library.functions.variational.encode_in_angle;Data Encoding;name;encode_in_angle;1.0000;430
classiq-library/applications/cfd/heat_eq_qsvt/heat_eq_qsvt.py;/classiq/open_library.functions.qsvt.projector_controlled_phase;Phase Shift;name;my_projector_controlled_phase;0.9661;554
classiq-library/applications/cfd/heat_eq_qsvt/heat_eq_qsvt.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;name;my_qsvt_step;0.9337;570
classiq-library/applications/cfd/heat_eq_qsvt/heat_eq_qsvt.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Domain Specific Application;name;qsvt_inversion_my;0.9713;593
classiq-library/applications/cfd/qlbm/qlbm.py;/pennylane/pennylane.templates.subroutines.reflection.Reflection;Grover;name;reflection;1.0000;497
classiq-library/applications/cfd/qls_for_hybrid_solvers/qls_qsvt.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Domain Specific Application;name;qsvt_inversion;1.0000;106
classiq-library/applications/chemistry/classiq_chemistry_application/classiq_chemistry_application.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000;427
classiq-library/applications/chemistry/molecular_energy_curve/molecular_energy_curve.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000;105
classiq-library/applications/chemistry/molecule_eigensolver/molecule_eigensolver.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.vqe.VQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Molecule Eigensolver (VQE Method) Evaluating the ground state of a molecular Hamiltonian allows you to understand t...;0.7198;0
classiq-library/applications/chemistry/molecule_eigensolver/molecule_eigensolver.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000;118
classiq-library/applications/chemistry/molecule_eigensolver/molecule_eigensolver.py;/classiq/open_library.functions.hea.full_hea;Variational Quantum Algorithm (VQA);name;full_hea;1.0000;119
classiq-library/applications/chemistry/qpe_for_molecules/qpe_for_molecules.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation (QPE) for Solving Molecular Energies Quantum Phase Estimation (QPE) is a key algorithm in ...;0.6688;0
classiq-library/applications/chemistry/qpe_for_molecules/qpe_for_molecules.py;/qiskit-algorithms/qiskit_algorithms.phase_estimators.ipe.IterativePhaseEstimation;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation (QPE) for Solving Molecular Energies Quantum Phase Estimation (QPE) is a key algorithm in ...;0.6971;0
classiq-library/applications/chemistry/qpe_for_molecules/qpe_for_molecules.py;/qiskit-algorithms/qiskit_algorithms.phase_estimators.phase_estimation.PhaseEstimation;Quantum Phase Estimation (QPE);summary;!/usr/bin/env python coding: utf-8 Quantum Phase Estimation (QPE) for Solving Molecular Energies Quantum Phase Estimation (QPE) is a key algorithm in ...;0.6597;0
classiq-library/applications/chemistry/qpe_for_molecules/qpe_for_molecules.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;317
classiq-library/applications/chemistry/qpe_for_molecules/qpe_for_molecules.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000;342
classiq-library/applications/chemistry/qpe_for_molecules/qpe_for_molecules.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000;344
classiq-library/applications/chemistry/second_quantized_hamiltonian/second_quantized_hamiltonian.py;/classiq/open_library.functions.hea.full_hea;Variational Quantum Algorithm (VQA);name;full_hea;1.0000;57
classiq-library/applications/chemistry/tensor_hypercontraction/tensor_hypercontraction.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;237
classiq-library/applications/chemistry/tensor_hypercontraction/tensor_hypercontraction.py;/pennylane/pennylane.templates.subroutines.select.Select;Dynamic Circuit;name;select;1.0000;525
classiq-library/applications/chemistry/tensor_hypercontraction/tensor_hypercontraction.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000;594
classiq-library/applications/chemistry/tensor_hypercontraction/tensor_hypercontraction.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000;594
classiq-library/applications/chemistry/tensor_hypercontraction/tensor_hypercontraction.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000;594
classiq-library/applications/cybersecurity/whitebox_fuzzing/whitebox_fuzzing.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;176
classiq-library/applications/cybersecurity/whitebox_fuzzing/whitebox_fuzzing.py;/classiq/open_library.functions.grover.grover_operator;Amplitude Amplification;name;my_grover_operator;0.9673;232
classiq-library/applications/cybersecurity/whitebox_fuzzing/whitebox_fuzzing.py;/pennylane/pennylane.templates.subroutines.grover.GroverOperator;Grover;name;my_grover_operator;0.9673;232
classiq-library/applications/cybersecurity/whitebox_fuzzing/whitebox_fuzzing.py;/qiskit/qiskit.circuit.library.grover_operator.GroverOperator;Grover;name;my_grover_operator;0.9673;232
classiq-library/applications/finance/autocallable_options/partial_exponential_state_preparation.py;/classiq/open_library.functions.state_preparation.prepare_exponential_state;Initialization;name;prepare_exponential_state;1.0000;32
classiq-library/applications/finance/autocallable_options/partial_exponential_state_preparation.py;/classiq/open_library.functions.amplitude_amplification.exact_amplitude_amplification;Amplitude Amplification;name;exact_amplitude_amplification;1.0000;107
classiq-library/applications/finance/autocallable_options/partial_exponential_state_preparation.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000;109
classiq-library/applications/finance/autocallable_options/partial_exponential_state_preparation.py;/qiskit/qiskit.circuit.library.phase_oracle.PhaseOracle;Oracle;name;phase_oracle;1.0000;109
classiq-library/applications/finance/autocallable_options/quantum_autocallable_option_pricing.py;/classiq/open_library.functions.state_preparation.prepare_exponential_state;Initialization;name;prepare_exponential_state;1.0000;351
classiq-library/applications/finance/brownian_chebyshev_polynomials/brownian_chebyshev_polynomials.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;141
classiq-library/applications/finance/credit_card_fraud/credit_card_fraud.py;/qiskit_machine_learning/qiskit_machine_learning.algorithms.classifiers.NeuralNetworkClassifier;Quantum Neural Network (QNN);summary;!/usr/bin/env python coding: utf-8 Quantum Kernels and Support Vector Machines Detecting Credit Card Fraud Quantum Support Vector Machines (QSVM) on K...;0.6546;0
classiq-library/applications/finance/credit_card_fraud/credit_card_fraud.py;/qiskit_machine_learning/qiskit_machine_learning.algorithms.classifiers.QSVC;SWAP Test;summary;!/usr/bin/env python coding: utf-8 Quantum Kernels and Support Vector Machines Detecting Credit Card Fraud Quantum Support Vector Machines (QSVM) on K...;0.7736;0
classiq-library/applications/finance/credit_card_fraud/credit_card_fraud.py;/qiskit_machine_learning/qiskit_machine_learning.algorithms.classifiers.PegasosQSVC;SWAP Test;summary;!/usr/bin/env python coding: utf-8 Quantum Kernels and Support Vector Machines Detecting Credit Card Fraud Quantum Support Vector Machines (QSVM) on K...;0.7235;0
classiq-library/applications/finance/credit_card_fraud/credit_card_fraud.py;/qiskit_machine_learning/qiskit_machine_learning.algorithms.regressors.QSVR;SWAP Test;summary;!/usr/bin/env python coding: utf-8 Quantum Kernels and Support Vector Machines Detecting Credit Card Fraud Quantum Support Vector Machines (QSVM) on K...;0.6736;0
classiq-library/applications/finance/credit_card_fraud/credit_card_fraud.py;/qiskit_machine_learning/qiskit_machine_learning.kernels.FidelityStatevectorKernel;SWAP Test;summary;!/usr/bin/env python coding: utf-8 Quantum Kernels and Support Vector Machines Detecting Credit Card Fraud Quantum Support Vector Machines (QSVM) on K...;0.7116;0
classiq-library/applications/finance/credit_card_fraud/credit_card_fraud.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;451
classiq-library/applications/finance/hybrid_hhl_for_portfolio_optimization/portfolio_optimization_with_hhl.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000;336
classiq-library/applications/finance/hybrid_hhl_for_portfolio_optimization/portfolio_optimization_with_hhl.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000;510
classiq-library/applications/finance/portfolio_optimization_hhl/HHL_portfolio.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000;1790
classiq-library/applications/finance/rainbow_options/rainbow_options_direct_method.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;219
classiq-library/applications/finance/rainbow_options/rainbow_options_integration_method.py;/classiq/open_library.functions.state_preparation.prepare_exponential_state;Initialization;name;prepare_exponential_state;1.0000;216
classiq-library/applications/logistics/vehicle_routing_problem/vehicle_routing_problem.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;554
classiq-library/applications/logistics/vehicle_routing_problem/vehicle_routing_problem.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;560
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;175
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;220
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;/qiskit/qiskit.circuit.library.n_local.qaoa_ansatz.QAOAAnsatz;Quantum Approximate Optimization Algorithm (QAOA);name;qaoa_ansatz;1.0000;224
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;718
classiq-library/applications/optimization/qaoa_in_qaoa/qaoa_in_qaoa.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Hybrid Classical-Quantum Simulation of MaxCut using QAOA-in-QAOA Introduction The Quantum approximate optimization ...;0.7400;0
classiq-library/applications/optimization/variational_quantum_imaginary_time_evolution/variational_quantum_imaginary_time_evolution.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;169
classiq-library/applications/physical_systems/hhl_lanchester/hhl_lanchester.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000;408
classiq-library/applications/physical_systems/hhl_lanchester/hhl_lanchester.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000;421
classiq-library/applications/physical_systems/quantum_chaos/quantum_sawtooth_map.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000;82
classiq-library/applications/physical_systems/quantum_chaos/quantum_sawtooth_map.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000;82
classiq-library/applications/physical_systems/quantum_chaos/quantum_sawtooth_map.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000;82
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;247
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere.py;/classiq/open_library.functions.lcu.lcu;Linear Combination of Unitaries;name;lcu;1.0000;263
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;494
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Domain Specific Application;name;qsvt_inversion;1.0000;671
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere_qiskit.py;/qiskit/qiskit.circuit.library.data_preparation.state_preparation.StatePreparation;Initialization;name;StatePreparation;1.0000;352
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere_qiskit.py;/classiq/open_library.functions.qsvt.projector_controlled_phase;Phase Shift;name;apply_projector_controlled_phase;0.9669;580
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere_qiskit.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;name;apply_qsvt_step;0.9532;597
classiq-library/applications/telecom/network_traffic_optimization/network_traffic_optimization.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;441
classiq-library/applications/telecom/network_traffic_optimization/network_traffic_optimization.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;450
classiq-library/applications/telecom/resiliency_planning/resiliency_planning.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;396
classiq-library/applications/telecom/resiliency_planning/resiliency_planning.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;410
